sample,cell_barcode,clone_id
RA19_02-37_1,cell_479,2
RA19_02-37_1,cell_48,2
RA19_02-37_1,cell_481,2
RA19_02-37_1,cell_482,2
RA19_02-37_1,cell_483,2
RA19_02-37_1,cell_485,2
RA19_02-37_1,cell_486,2
RA19_02-37_1,cell_488,2
RA19_02-37_1,cell_489,2
RA19_02-37_1,cell_491,2
RA19_02-37_1,cell_493,2
RA19_02-37_1,cell_494,2
RA19_02-37_1,cell_495,2
RA19_02-37_1,cell_496,2
RA19_02-37_1,cell_5,2
RA19_02-37_1,cell_501,2
RA19_02-37_1,cell_510,2
RA19_02-37_1,cell_514,2
RA19_02-37_1,cell_515,2
RA19_02-37_1,cell_517,2
RA19_02-37_1,cell_520,2
RA19_02-37_1,cell_522,2
RA19_02-37_1,cell_526,2
RA19_02-37_1,cell_527,2
RA19_02-37_1,cell_528,2
RA19_02-37_1,cell_533,2
RA19_02-37_1,cell_534,2
RA19_02-37_1,cell_537,2
RA19_02-37_1,cell_54,2
RA19_02-37_1,cell_540,2
RA19_02-37_1,cell_542,2
RA19_02-37_1,cell_548,2
RA19_02-37_1,cell_549,2
RA19_02-37_1,cell_56,2
RA19_02-37_1,cell_569,2
RA19_02-37_1,cell_573,2
RA19_02-37_1,cell_574,2
RA19_02-37_1,cell_575,2
RA19_02-37_1,cell_576,2
RA19_02-37_1,cell_582,2
RA19_02-37_1,cell_584,2
RA19_02-37_1,cell_588,2
RA19_02-37_1,cell_589,2
RA19_02-37_1,cell_591,2
RA19_02-37_1,cell_592,2
RA19_02-37_1,cell_593,2
RA19_02-37_1,cell_595,2
RA19_02-37_1,cell_6,2
RA19_02-37_1,cell_60,2
RA19_02-37_1,cell_608,2
RA19_02-37_1,cell_613,2
RA19_02-37_1,cell_616,2
RA19_02-37_1,cell_617,2
RA19_02-37_1,cell_622,2
RA19_02-37_1,cell_623,2
RA19_02-37_1,cell_628,2
RA19_02-37_1,cell_632,2
RA19_02-37_1,cell_633,2
