sample_name,cell_barcode,final_clone_id
BPA-3-RSX,cell_1198,3
BPA-3-RSX,cell_295,3
BPA-3-RSX,cell_1797,3
BPA-3-RSX,cell_464,3
BPA-3-RSX,cell_534,3
BPA-3-RSX,cell_1365,3
BPA-3-RSX,cell_34,3
BPA-3-RSX,cell_710,3
BPA-3-RSX,cell_1237,3
BPA-3-RSX,cell_1322,3
BPA-3-RSX,cell_2594,3
BPA-3-RSX,cell_2323,3
BPA-3-RSX,cell_427,3
BPA-3-RSX,cell_1114,3
BPA-3-RSX,cell_1503,3
BPA-3-RSX,cell_2556,3
BPA-3-RSX,cell_2666,3
BPA-3-RSX,cell_2352,3
BPA-3-RSX,cell_2467,3
BPA-3-RSX,cell_1817,3
BPA-3-RSX,cell_1758,3
BPA-3-RSX,cell_60,3
BPA-3-RSX,cell_2404,3
BPA-3-RSX,cell_393,3
BPA-3-RSX,cell_1331,3
BPA-3-RSX,cell_2017,3
BPA-3-RSX,cell_1541,3
BPA-3-RSX,cell_1906,3
BPA-3-RSX,cell_456,3
BPA-3-RSX,cell_2146,3
BPA-3-RSX,cell_164,3
BPA-3-RSX,cell_2076,3
BPA-3-RSX,cell_2038,3
BPA-3-RSX,cell_1540,3
BPA-3-RSX,cell_881,3
BPA-3-RSX,cell_2193,3
BPA-3-RSX,cell_1955,3
BPA-3-RSX,cell_2623,3
BPA-3-RSX,cell_695,3
BPA-3-RSX,cell_453,3
BPA-3-RSX,cell_2396,3
BPA-3-RSX,cell_1052,3
BPA-3-RSX,cell_1080,3
BPA-3-RSX,cell_1834,3
BPA-3-RSX,cell_2167,3
BPA-3-RSX,cell_1221,3
BPA-3-RSX,cell_1488,3
BPA-3-RSX,cell_759,3
BPA-3-RSX,cell_777,3
BPA-3-RSX,cell_1364,3
BPA-3-RSX,cell_845,3
BPA-3-RSX,cell_565,3
