sample,cell_barcode,clone_id
RA15_16-32_4,cell_323,3
RA15_16-32_4,cell_324,3
RA15_16-32_4,cell_325,3
RA15_16-32_4,cell_330,3
RA15_16-32_4,cell_331,3
RA15_16-32_4,cell_333,3
RA15_16-32_4,cell_335,3
RA15_16-32_4,cell_337,3
RA15_16-32_4,cell_345,3
RA15_16-32_4,cell_346,3
RA15_16-32_4,cell_348,3
RA15_16-32_4,cell_349,3
RA15_16-32_4,cell_350,3
RA15_16-32_4,cell_354,3
RA15_16-32_4,cell_358,3
RA15_16-32_4,cell_359,3
RA15_16-32_4,cell_36,3
RA15_16-32_4,cell_361,3
RA15_16-32_4,cell_362,3
RA15_16-32_4,cell_363,3
RA15_16-32_4,cell_364,3
RA15_16-32_4,cell_367,3
RA15_16-32_4,cell_368,3
RA15_16-32_4,cell_369,3
RA15_16-32_4,cell_37,3
RA15_16-32_4,cell_371,3
RA15_16-32_4,cell_372,3
RA15_16-32_4,cell_373,3
RA15_16-32_4,cell_374,3
RA15_16-32_4,cell_376,3
RA15_16-32_4,cell_379,3
RA15_16-32_4,cell_38,3
RA15_16-32_4,cell_380,3
RA15_16-32_4,cell_381,3
RA15_16-32_4,cell_382,3
RA15_16-32_4,cell_383,3
RA15_16-32_4,cell_384,3
RA15_16-32_4,cell_385,3
RA15_16-32_4,cell_388,3
RA15_16-32_4,cell_389,3
RA15_16-32_4,cell_390,3
RA15_16-32_4,cell_391,3
RA15_16-32_4,cell_392,3
RA15_16-32_4,cell_394,3
RA15_16-32_4,cell_396,3
RA15_16-32_4,cell_397,3
RA15_16-32_4,cell_399,3
RA15_16-32_4,cell_40,3
RA15_16-32_4,cell_400,3
RA15_16-32_4,cell_401,3
RA15_16-32_4,cell_402,3
RA15_16-32_4,cell_403,3
RA15_16-32_4,cell_404,3
RA15_16-32_4,cell_405,3
RA15_16-32_4,cell_406,3
RA15_16-32_4,cell_408,3
RA15_16-32_4,cell_41,3
RA15_16-32_4,cell_410,3
RA15_16-32_4,cell_411,3
RA15_16-32_4,cell_412,3
RA15_16-32_4,cell_418,3
RA15_16-32_4,cell_42,3
RA15_16-32_4,cell_421,3
RA15_16-32_4,cell_422,3
RA15_16-32_4,cell_426,3
RA15_16-32_4,cell_429,3
RA15_16-32_4,cell_432,3
RA15_16-32_4,cell_434,3
RA15_16-32_4,cell_436,3
RA15_16-32_4,cell_437,3
RA15_16-32_4,cell_439,3
RA15_16-32_4,cell_44,3
RA15_16-32_4,cell_442,3
RA15_16-32_4,cell_445,3
