,cell_barcode,clone_id
RA18_18-11_1,cell_120,8
RA18_18-11_1,cell_1200,8
RA18_18-11_1,cell_1201,8
RA18_18-11_1,cell_1202,8
RA18_18-11_1,cell_1203,5
RA18_18-11_1,cell_1204,5
RA18_18-11_1,cell_1205,5
RA18_18-11_1,cell_1206,5
RA18_18-11_1,cell_1207,8
RA18_18-11_1,cell_1208,8
RA18_18-11_1,cell_1209,8
RA18_18-11_1,cell_121,5
RA18_18-11_1,cell_1210,5
RA18_18-11_1,cell_1211,8
RA18_18-11_1,cell_1212,8
RA18_18-11_1,cell_1213,8
RA18_18-11_1,cell_1214,8
RA18_18-11_1,cell_1215,5
RA18_18-11_1,cell_1216,8
RA18_18-11_1,cell_1217,5
RA18_18-11_1,cell_1218,8
RA18_18-11_1,cell_1219,5
RA18_18-11_1,cell_122,8
RA18_18-11_1,cell_1220,5
RA18_18-11_1,cell_1221,8
RA18_18-11_1,cell_1222,5
RA18_18-11_1,cell_1223,8
RA18_18-11_1,cell_123,5
RA18_18-11_1,cell_124,8
RA18_18-11_1,cell_125,5
RA18_18-11_1,cell_126,8
RA18_18-11_1,cell_127,8
RA18_18-11_1,cell_128,8
RA18_18-11_1,cell_129,8
RA18_18-11_1,cell_13,8
RA18_18-11_1,cell_130,5
RA18_18-11_1,cell_131,8
RA18_18-11_1,cell_132,5
RA18_18-11_1,cell_133,5
RA18_18-11_1,cell_134,5
RA18_18-11_1,cell_135,8
RA18_18-11_1,cell_136,5
RA18_18-11_1,cell_137,5
RA18_18-11_1,cell_138,8
RA18_18-11_1,cell_139,5
RA18_18-11_1,cell_14,8
RA18_18-11_1,cell_140,5
RA18_18-11_1,cell_141,5
RA18_18-11_1,cell_142,8
RA18_18-11_1,cell_143,5
RA18_18-11_1,cell_144,5
RA18_18-11_1,cell_145,8
RA18_18-11_1,cell_146,8
RA18_18-11_1,cell_147,5
RA18_18-11_1,cell_148,8
RA18_18-11_1,cell_149,5
RA18_18-11_1,cell_15,5
RA18_18-11_1,cell_150,8
RA18_18-11_1,cell_151,8
RA18_18-11_1,cell_152,5
RA18_18-11_1,cell_153,5
RA18_18-11_1,cell_154,8
RA18_18-11_1,cell_155,8
RA18_18-11_1,cell_156,8
RA18_18-11_1,cell_157,8
RA18_18-11_1,cell_158,5
RA18_18-11_1,cell_159,8
RA18_18-11_1,cell_16,8
RA18_18-11_1,cell_160,5
RA18_18-11_1,cell_161,8
RA18_18-11_1,cell_162,8
RA18_18-11_1,cell_163,8
RA18_18-11_1,cell_164,5
RA18_18-11_1,cell_165,8
RA18_18-11_1,cell_166,8
RA18_18-11_1,cell_167,5
RA18_18-11_1,cell_168,5
RA18_18-11_1,cell_169,5
RA18_18-11_1,cell_17,8
RA18_18-11_1,cell_170,8
RA18_18-11_1,cell_171,8
RA18_18-11_1,cell_172,5
RA18_18-11_1,cell_173,5
RA18_18-11_1,cell_174,8
RA18_18-11_1,cell_175,5
RA18_18-11_1,cell_176,8
RA18_18-11_1,cell_177,8
RA18_18-11_1,cell_178,8
RA18_18-11_1,cell_179,8
RA18_18-11_1,cell_18,8
RA18_18-11_1,cell_180,5
RA18_18-11_1,cell_181,8
RA18_18-11_1,cell_182,5
RA18_18-11_1,cell_183,5
RA18_18-11_1,cell_184,8
RA18_18-11_1,cell_185,8
RA18_18-11_1,cell_186,5
RA18_18-11_1,cell_187,8
RA18_18-11_1,cell_188,8
RA18_18-11_1,cell_189,5
RA18_18-11_1,cell_19,5
RA18_18-11_1,cell_190,5
RA18_18-11_1,cell_191,5
RA18_18-11_1,cell_192,8
RA18_18-11_1,cell_193,5
RA18_18-11_1,cell_194,8
RA18_18-11_1,cell_195,8
RA18_18-11_1,cell_196,5
RA18_18-11_1,cell_197,8
RA18_18-11_1,cell_198,8
RA18_18-11_1,cell_199,5
RA18_18-11_1,cell_2,5
RA18_18-11_1,cell_20,5
RA18_18-11_1,cell_200,5
RA18_18-11_1,cell_201,5
RA18_18-11_1,cell_202,8
RA18_18-11_1,cell_203,8
RA18_18-11_1,cell_204,8
RA18_18-11_1,cell_205,8
RA18_18-11_1,cell_206,5
RA18_18-11_1,cell_207,8
RA18_18-11_1,cell_208,8
RA18_18-11_1,cell_209,8
RA18_18-11_1,cell_21,8
RA18_18-11_1,cell_210,8
RA18_18-11_1,cell_211,8
RA18_18-11_1,cell_212,5
RA18_18-11_1,cell_213,5
RA18_18-11_1,cell_214,8
RA18_18-11_1,cell_215,5
RA18_18-11_1,cell_216,8
RA18_18-11_1,cell_217,8
RA18_18-11_1,cell_218,5
RA18_18-11_1,cell_219,5
RA18_18-11_1,cell_22,5
RA18_18-11_1,cell_220,8
RA18_18-11_1,cell_221,8
RA18_18-11_1,cell_222,8
RA18_18-11_1,cell_223,5
RA18_18-11_1,cell_224,5
RA18_18-11_1,cell_225,8
RA18_18-11_1,cell_226,5
RA18_18-11_1,cell_227,8
RA18_18-11_1,cell_228,8
RA18_18-11_1,cell_229,8
RA18_18-11_1,cell_23,8
RA18_18-11_1,cell_230,5
RA18_18-11_1,cell_231,8
RA18_18-11_1,cell_232,8
RA18_18-11_1,cell_233,8
RA18_18-11_1,cell_234,8
RA18_18-11_1,cell_235,8
RA18_18-11_1,cell_236,5
RA18_18-11_1,cell_237,8
RA18_18-11_1,cell_238,5
RA18_18-11_1,cell_239,5
RA18_18-11_1,cell_24,8
RA18_18-11_1,cell_240,5
RA18_18-11_1,cell_241,8
RA18_18-11_1,cell_242,8
RA18_18-11_1,cell_243,8
RA18_18-11_1,cell_244,8
RA18_18-11_1,cell_245,5
RA18_18-11_1,cell_246,8
RA18_18-11_1,cell_247,8
RA18_18-11_1,cell_248,5
RA18_18-11_1,cell_249,8
RA18_18-11_1,cell_25,8
RA18_18-11_1,cell_250,8
RA18_18-11_1,cell_251,8
RA18_18-11_1,cell_252,8
RA18_18-11_1,cell_253,5
RA18_18-11_1,cell_254,8
RA18_18-11_1,cell_255,8
RA18_18-11_1,cell_256,8
RA18_18-11_1,cell_257,5
RA18_18-11_1,cell_258,8
RA18_18-11_1,cell_259,5
RA18_18-11_1,cell_26,8
RA18_18-11_1,cell_260,5
RA18_18-11_1,cell_261,8
RA18_18-11_1,cell_262,8
RA18_18-11_1,cell_263,5
RA18_18-11_1,cell_264,5
RA18_18-11_1,cell_265,8
RA18_18-11_1,cell_266,8
RA18_18-11_1,cell_267,5
RA18_18-11_1,cell_268,8
RA18_18-11_1,cell_269,8
RA18_18-11_1,cell_27,8
RA18_18-11_1,cell_270,5
RA18_18-11_1,cell_271,5
RA18_18-11_1,cell_272,8
RA18_18-11_1,cell_273,5
RA18_18-11_1,cell_274,8
RA18_18-11_1,cell_275,8
RA18_18-11_1,cell_276,8
RA18_18-11_1,cell_277,8
RA18_18-11_1,cell_278,5
RA18_18-11_1,cell_279,5
RA18_18-11_1,cell_28,8
RA18_18-11_1,cell_280,8
RA18_18-11_1,cell_281,8
RA18_18-11_1,cell_282,5
RA18_18-11_1,cell_283,8
RA18_18-11_1,cell_284,8
RA18_18-11_1,cell_285,5
RA18_18-11_1,cell_286,5
RA18_18-11_1,cell_287,8
RA18_18-11_1,cell_288,8
RA18_18-11_1,cell_289,5
RA18_18-11_1,cell_29,5
RA18_18-11_1,cell_290,8
RA18_18-11_1,cell_291,8
RA18_18-11_1,cell_292,8
RA18_18-11_1,cell_293,5
RA18_18-11_1,cell_294,5
RA18_18-11_1,cell_295,8
RA18_18-11_1,cell_296,5
RA18_18-11_1,cell_297,5
RA18_18-11_1,cell_298,5
RA18_18-11_1,cell_299,5
RA18_18-11_1,cell_3,5
RA18_18-11_1,cell_30,8
RA18_18-11_1,cell_300,8
RA18_18-11_1,cell_301,5
RA18_18-11_1,cell_302,8
RA18_18-11_1,cell_303,8
RA18_18-11_1,cell_304,8
RA18_18-11_1,cell_305,8
RA18_18-11_1,cell_306,5
RA18_18-11_1,cell_307,5
RA18_18-11_1,cell_308,5
RA18_18-11_1,cell_309,5
RA18_18-11_1,cell_31,5
RA18_18-11_1,cell_310,8
RA18_18-11_1,cell_311,8
RA18_18-11_1,cell_312,8
RA18_18-11_1,cell_313,5
RA18_18-11_1,cell_314,8
RA18_18-11_1,cell_315,8
RA18_18-11_1,cell_316,8
RA18_18-11_1,cell_317,5
RA18_18-11_1,cell_318,8
RA18_18-11_1,cell_319,8
RA18_18-11_1,cell_32,8
RA18_18-11_1,cell_320,8
RA18_18-11_1,cell_321,8
RA18_18-11_1,cell_322,8
RA18_18-11_1,cell_323,8
RA18_18-11_1,cell_324,8
RA18_18-11_1,cell_325,8
RA18_18-11_1,cell_326,8
RA18_18-11_1,cell_327,8
RA18_18-11_1,cell_328,5
RA18_18-11_1,cell_329,8
RA18_18-11_1,cell_33,8
RA18_18-11_1,cell_330,5
RA18_18-11_1,cell_331,5
RA18_18-11_1,cell_332,5
RA18_18-11_1,cell_333,5
RA18_18-11_1,cell_334,5
RA18_18-11_1,cell_335,8
RA18_18-11_1,cell_336,8
RA18_18-11_1,cell_337,5
RA18_18-11_1,cell_338,5
RA18_18-11_1,cell_339,5
RA18_18-11_1,cell_34,5
RA18_18-11_1,cell_340,8
RA18_18-11_1,cell_341,8
RA18_18-11_1,cell_342,5
RA18_18-11_1,cell_343,8
RA18_18-11_1,cell_344,8
RA18_18-11_1,cell_345,8
RA18_18-11_1,cell_346,8
RA18_18-11_1,cell_347,5
RA18_18-11_1,cell_348,5
RA18_18-11_1,cell_349,5
RA18_18-11_1,cell_35,8
RA18_18-11_1,cell_350,5
RA18_18-11_1,cell_351,5
RA18_18-11_1,cell_352,5
RA18_18-11_1,cell_353,8
RA18_18-11_1,cell_354,5
RA18_18-11_1,cell_355,8
RA18_18-11_1,cell_356,5
RA18_18-11_1,cell_357,8
RA18_18-11_1,cell_358,8
RA18_18-11_1,cell_359,5
RA18_18-11_1,cell_36,8
RA18_18-11_1,cell_360,8
RA18_18-11_1,cell_361,8
RA18_18-11_1,cell_362,8
RA18_18-11_1,cell_363,8
RA18_18-11_1,cell_364,8
RA18_18-11_1,cell_365,5
RA18_18-11_1,cell_366,8
RA18_18-11_1,cell_367,8
RA18_18-11_1,cell_368,5
RA18_18-11_1,cell_369,5
RA18_18-11_1,cell_37,8
RA18_18-11_1,cell_370,8
RA18_18-11_1,cell_371,5
RA18_18-11_1,cell_372,8
RA18_18-11_1,cell_373,5
RA18_18-11_1,cell_374,5
RA18_18-11_1,cell_375,8
RA18_18-11_1,cell_376,8
RA18_18-11_1,cell_377,8
RA18_18-11_1,cell_378,8
RA18_18-11_1,cell_379,5
RA18_18-11_1,cell_38,8
RA18_18-11_1,cell_380,5
RA18_18-11_1,cell_381,5
RA18_18-11_1,cell_382,8
RA18_18-11_1,cell_383,8
RA18_18-11_1,cell_384,5
RA18_18-11_1,cell_385,8
RA18_18-11_1,cell_386,8
RA18_18-11_1,cell_387,8
RA18_18-11_1,cell_388,5
RA18_18-11_1,cell_389,8
RA18_18-11_1,cell_39,5
RA18_18-11_1,cell_390,8
RA18_18-11_1,cell_391,8
RA18_18-11_1,cell_392,8
RA18_18-11_1,cell_393,8
RA18_18-11_1,cell_394,8
RA18_18-11_1,cell_395,5
RA18_18-11_1,cell_396,5
RA18_18-11_1,cell_397,8
RA18_18-11_1,cell_398,8
RA18_18-11_1,cell_399,8
RA18_18-11_1,cell_4,5
RA18_18-11_1,cell_40,8
RA18_18-11_1,cell_400,8
RA18_18-11_1,cell_401,8
RA18_18-11_1,cell_402,5
RA18_18-11_1,cell_403,8
RA18_18-11_1,cell_404,8
RA18_18-11_1,cell_405,8
RA18_18-11_1,cell_406,5
RA18_18-11_1,cell_407,8
RA18_18-11_1,cell_408,8
RA18_18-11_1,cell_409,8
RA18_18-11_1,cell_41,5
RA18_18-11_1,cell_410,5
RA18_18-11_1,cell_411,5
RA18_18-11_1,cell_412,8
RA18_18-11_1,cell_413,8
RA18_18-11_1,cell_414,8
RA18_18-11_1,cell_415,5
RA18_18-11_1,cell_416,5
RA18_18-11_1,cell_417,8
RA18_18-11_1,cell_418,5
RA18_18-11_1,cell_419,5
RA18_18-11_1,cell_42,8
RA18_18-11_1,cell_420,5
RA18_18-11_1,cell_421,8
RA18_18-11_1,cell_422,5
RA18_18-11_1,cell_423,5
RA18_18-11_1,cell_424,8
RA18_18-11_1,cell_425,5
RA18_18-11_1,cell_426,8
RA18_18-11_1,cell_427,8
RA18_18-11_1,cell_428,8
RA18_18-11_1,cell_429,8
RA18_18-11_1,cell_43,8
RA18_18-11_1,cell_430,5
RA18_18-11_1,cell_431,8
RA18_18-11_1,cell_432,8
RA18_18-11_1,cell_433,8
RA18_18-11_1,cell_434,8
RA18_18-11_1,cell_435,8
RA18_18-11_1,cell_436,8
RA18_18-11_1,cell_437,8
RA18_18-11_1,cell_438,8
RA18_18-11_1,cell_439,5
RA18_18-11_1,cell_44,8
RA18_18-11_1,cell_440,8
RA18_18-11_1,cell_441,5
RA18_18-11_1,cell_442,8
RA18_18-11_1,cell_443,8
RA18_18-11_1,cell_444,5
RA18_18-11_1,cell_445,8
RA18_18-11_1,cell_446,8
RA18_18-11_1,cell_447,8
RA18_18-11_1,cell_448,5
RA18_18-11_1,cell_449,8
RA18_18-11_1,cell_45,5
RA18_18-11_1,cell_450,5
RA18_18-11_1,cell_451,8
RA18_18-11_1,cell_452,8
RA18_18-11_1,cell_453,8
RA18_18-11_1,cell_454,5
RA18_18-11_1,cell_455,5
RA18_18-11_1,cell_456,8
RA18_18-11_1,cell_457,5
RA18_18-11_1,cell_458,8
RA18_18-11_1,cell_459,8
RA18_18-11_1,cell_46,5
RA18_18-11_1,cell_460,8
RA18_18-11_1,cell_461,8
RA18_18-11_1,cell_462,8
RA18_18-11_1,cell_463,8
RA18_18-11_1,cell_464,5
RA18_18-11_1,cell_465,8
RA18_18-11_1,cell_466,5
RA18_18-11_1,cell_467,8
RA18_18-11_1,cell_468,8
RA18_18-11_1,cell_469,5
RA18_18-11_1,cell_47,8
RA18_18-11_1,cell_470,8
RA18_18-11_1,cell_471,5
RA18_18-11_1,cell_472,5
RA18_18-11_1,cell_473,8
RA18_18-11_1,cell_474,8
RA18_18-11_1,cell_475,8
RA18_18-11_1,cell_476,8
RA18_18-11_1,cell_477,8
RA18_18-11_1,cell_478,5
RA18_18-11_1,cell_479,8
RA18_18-11_1,cell_48,8
RA18_18-11_1,cell_480,8
RA18_18-11_1,cell_481,8
RA18_18-11_1,cell_482,8
RA18_18-11_1,cell_483,5
RA18_18-11_1,cell_484,5
RA18_18-11_1,cell_485,8
RA18_18-11_1,cell_486,5
RA18_18-11_1,cell_487,8
RA18_18-11_1,cell_488,8
RA18_18-11_1,cell_489,8
RA18_18-11_1,cell_49,8
RA18_18-11_1,cell_490,5
RA18_18-11_1,cell_491,8
RA18_18-11_1,cell_492,8
RA18_18-11_1,cell_493,5
RA18_18-11_1,cell_494,5
RA18_18-11_1,cell_495,8
RA18_18-11_1,cell_496,8
RA18_18-11_1,cell_497,5
RA18_18-11_1,cell_498,5
RA18_18-11_1,cell_499,8
RA18_18-11_1,cell_5,8
RA18_18-11_1,cell_50,5
RA18_18-11_1,cell_500,5
RA18_18-11_1,cell_501,5
RA18_18-11_1,cell_502,5
RA18_18-11_1,cell_503,8
RA18_18-11_1,cell_504,5
RA18_18-11_1,cell_505,8
RA18_18-11_1,cell_506,8
RA18_18-11_1,cell_507,8
RA18_18-11_1,cell_508,8
RA18_18-11_1,cell_509,8
RA18_18-11_1,cell_51,8
RA18_18-11_1,cell_510,8
RA18_18-11_1,cell_511,8
RA18_18-11_1,cell_512,8
RA18_18-11_1,cell_513,8
RA18_18-11_1,cell_514,8
RA18_18-11_1,cell_515,5
RA18_18-11_1,cell_516,5
RA18_18-11_1,cell_517,8
RA18_18-11_1,cell_518,5
RA18_18-11_1,cell_519,8
RA18_18-11_1,cell_52,8
RA18_18-11_1,cell_520,5
RA18_18-11_1,cell_521,8
RA18_18-11_1,cell_522,8
RA18_18-11_1,cell_523,8
RA18_18-11_1,cell_524,8
RA18_18-11_1,cell_525,8
RA18_18-11_1,cell_526,8
RA18_18-11_1,cell_527,5
RA18_18-11_1,cell_528,8
RA18_18-11_1,cell_529,5
RA18_18-11_1,cell_53,8
RA18_18-11_1,cell_530,8
RA18_18-11_1,cell_531,8
RA18_18-11_1,cell_532,8
RA18_18-11_1,cell_533,8
RA18_18-11_1,cell_534,5
RA18_18-11_1,cell_535,8
RA18_18-11_1,cell_536,8
RA18_18-11_1,cell_537,5
RA18_18-11_1,cell_538,8
RA18_18-11_1,cell_539,8
RA18_18-11_1,cell_54,8
RA18_18-11_1,cell_540,8
RA18_18-11_1,cell_541,8
RA18_18-11_1,cell_542,8
RA18_18-11_1,cell_543,5
RA18_18-11_1,cell_544,5
RA18_18-11_1,cell_545,8
RA18_18-11_1,cell_546,8
RA18_18-11_1,cell_547,5
RA18_18-11_1,cell_548,5
RA18_18-11_1,cell_549,8
RA18_18-11_1,cell_55,5
RA18_18-11_1,cell_550,8
RA18_18-11_1,cell_551,5
RA18_18-11_1,cell_552,8
RA18_18-11_1,cell_553,8
RA18_18-11_1,cell_554,8
RA18_18-11_1,cell_555,8
RA18_18-11_1,cell_556,5
RA18_18-11_1,cell_557,5
RA18_18-11_1,cell_558,5
RA18_18-11_1,cell_559,8
RA18_18-11_1,cell_56,8
RA18_18-11_1,cell_560,8
RA18_18-11_1,cell_561,8
RA18_18-11_1,cell_562,5
RA18_18-11_1,cell_563,8
RA18_18-11_1,cell_564,5
RA18_18-11_1,cell_565,5
RA18_18-11_1,cell_566,5
RA18_18-11_1,cell_567,8
RA18_18-11_1,cell_568,8
RA18_18-11_1,cell_569,8
RA18_18-11_1,cell_57,8
RA18_18-11_1,cell_570,8
RA18_18-11_1,cell_571,8
RA18_18-11_1,cell_572,8
RA18_18-11_1,cell_573,8
RA18_18-11_1,cell_574,5
RA18_18-11_1,cell_575,8
RA18_18-11_1,cell_576,8
RA18_18-11_1,cell_577,5
RA18_18-11_1,cell_578,5
RA18_18-11_1,cell_579,8
RA18_18-11_1,cell_58,8
RA18_18-11_1,cell_580,8
RA18_18-11_1,cell_581,8
RA18_18-11_1,cell_582,8
RA18_18-11_1,cell_583,5
RA18_18-11_1,cell_584,8
RA18_18-11_1,cell_585,5
RA18_18-11_1,cell_586,8
RA18_18-11_1,cell_587,5
RA18_18-11_1,cell_588,8
RA18_18-11_1,cell_589,5
RA18_18-11_1,cell_59,8
RA18_18-11_1,cell_590,8
RA18_18-11_1,cell_591,8
RA18_18-11_1,cell_592,5
RA18_18-11_1,cell_593,5
RA18_18-11_1,cell_594,8
RA18_18-11_1,cell_595,8
RA18_18-11_1,cell_596,8
RA18_18-11_1,cell_597,8
RA18_18-11_1,cell_598,8
RA18_18-11_1,cell_599,8
RA18_18-11_1,cell_6,8
RA18_18-11_1,cell_60,5
RA18_18-11_1,cell_600,8
RA18_18-11_1,cell_601,5
RA18_18-11_1,cell_602,8
RA18_18-11_1,cell_603,8
RA18_18-11_1,cell_604,5
RA18_18-11_1,cell_605,8
RA18_18-11_1,cell_606,8
RA18_18-11_1,cell_607,5
RA18_18-11_1,cell_608,5
RA18_18-11_1,cell_609,8
RA18_18-11_1,cell_61,5
RA18_18-11_1,cell_610,5
RA18_18-11_1,cell_611,8
RA18_18-11_1,cell_612,5
RA18_18-11_1,cell_613,8
RA18_18-11_1,cell_614,8
RA18_18-11_1,cell_615,8
RA18_18-11_1,cell_616,8
RA18_18-11_1,cell_617,8
RA18_18-11_1,cell_618,8
RA18_18-11_1,cell_619,5
RA18_18-11_1,cell_62,1
RA18_18-11_1,cell_620,8
RA18_18-11_1,cell_621,8
RA18_18-11_1,cell_622,8
RA18_18-11_1,cell_623,8
RA18_18-11_1,cell_624,8
RA18_18-11_1,cell_625,8
RA18_18-11_1,cell_626,8
RA18_18-11_1,cell_627,8
RA18_18-11_1,cell_628,8
RA18_18-11_1,cell_629,5
RA18_18-11_1,cell_63,8
RA18_18-11_1,cell_630,8
RA18_18-11_1,cell_631,8
RA18_18-11_1,cell_632,5
RA18_18-11_1,cell_633,8
RA18_18-11_1,cell_634,5
RA18_18-11_1,cell_635,8
RA18_18-11_1,cell_636,5
RA18_18-11_1,cell_637,8
RA18_18-11_1,cell_638,5
RA18_18-11_1,cell_639,8
RA18_18-11_1,cell_64,8
RA18_18-11_1,cell_640,5
RA18_18-11_1,cell_641,5
RA18_18-11_1,cell_642,5
RA18_18-11_1,cell_643,8
RA18_18-11_1,cell_644,8
RA18_18-11_1,cell_645,5
RA18_18-11_1,cell_646,5
RA18_18-11_1,cell_647,8
RA18_18-11_1,cell_648,8
RA18_18-11_1,cell_649,8
RA18_18-11_1,cell_65,8
RA18_18-11_1,cell_650,8
RA18_18-11_1,cell_651,8
RA18_18-11_1,cell_652,8
RA18_18-11_1,cell_653,5
RA18_18-11_1,cell_654,5
RA18_18-11_1,cell_655,8
RA18_18-11_1,cell_656,5
RA18_18-11_1,cell_657,8
RA18_18-11_1,cell_658,8
RA18_18-11_1,cell_659,5
RA18_18-11_1,cell_66,8
RA18_18-11_1,cell_660,8
RA18_18-11_1,cell_661,8
RA18_18-11_1,cell_662,8
RA18_18-11_1,cell_663,8
RA18_18-11_1,cell_664,8
RA18_18-11_1,cell_665,5
RA18_18-11_1,cell_666,5
RA18_18-11_1,cell_667,8
RA18_18-11_1,cell_668,8
RA18_18-11_1,cell_669,8
RA18_18-11_1,cell_67,8
RA18_18-11_1,cell_670,8
RA18_18-11_1,cell_671,8
RA18_18-11_1,cell_672,8
RA18_18-11_1,cell_673,5
RA18_18-11_1,cell_674,8
RA18_18-11_1,cell_675,8
RA18_18-11_1,cell_676,8
RA18_18-11_1,cell_677,8
RA18_18-11_1,cell_678,8
RA18_18-11_1,cell_679,8
RA18_18-11_1,cell_68,8
RA18_18-11_1,cell_680,8
RA18_18-11_1,cell_681,8
RA18_18-11_1,cell_682,5
RA18_18-11_1,cell_683,8
RA18_18-11_1,cell_684,5
RA18_18-11_1,cell_685,8
RA18_18-11_1,cell_686,8
RA18_18-11_1,cell_687,5
RA18_18-11_1,cell_688,8
RA18_18-11_1,cell_689,8
RA18_18-11_1,cell_69,8
RA18_18-11_1,cell_690,8
RA18_18-11_1,cell_691,8
RA18_18-11_1,cell_692,8
RA18_18-11_1,cell_693,8
RA18_18-11_1,cell_694,8
RA18_18-11_1,cell_695,5
RA18_18-11_1,cell_696,8
RA18_18-11_1,cell_697,5
RA18_18-11_1,cell_698,5
RA18_18-11_1,cell_699,5
RA18_18-11_1,cell_7,8
RA18_18-11_1,cell_70,8
RA18_18-11_1,cell_700,8
RA18_18-11_1,cell_701,8
RA18_18-11_1,cell_702,8
RA18_18-11_1,cell_703,8
RA18_18-11_1,cell_704,8
RA18_18-11_1,cell_705,8
RA18_18-11_1,cell_706,8
RA18_18-11_1,cell_707,8
RA18_18-11_1,cell_708,8
RA18_18-11_1,cell_709,5
RA18_18-11_1,cell_71,8
RA18_18-11_1,cell_710,5
RA18_18-11_1,cell_711,8
RA18_18-11_1,cell_712,5
RA18_18-11_1,cell_713,8
RA18_18-11_1,cell_714,8
RA18_18-11_1,cell_715,5
RA18_18-11_1,cell_716,8
RA18_18-11_1,cell_717,8
RA18_18-11_1,cell_718,8
RA18_18-11_1,cell_719,8
RA18_18-11_1,cell_72,8
RA18_18-11_1,cell_720,8
RA18_18-11_1,cell_721,5
RA18_18-11_1,cell_722,5
RA18_18-11_1,cell_723,8
RA18_18-11_1,cell_724,8
RA18_18-11_1,cell_725,8
RA18_18-11_1,cell_726,8
RA18_18-11_1,cell_727,5
RA18_18-11_1,cell_728,5
RA18_18-11_1,cell_729,5
RA18_18-11_1,cell_73,5
RA18_18-11_1,cell_730,8
RA18_18-11_1,cell_731,8
RA18_18-11_1,cell_732,8
RA18_18-11_1,cell_733,8
RA18_18-11_1,cell_734,5
RA18_18-11_1,cell_735,8
RA18_18-11_1,cell_736,8
RA18_18-11_1,cell_737,8
RA18_18-11_1,cell_738,8
RA18_18-11_1,cell_739,8
RA18_18-11_1,cell_74,8
RA18_18-11_1,cell_740,8
RA18_18-11_1,cell_741,5
RA18_18-11_1,cell_742,5
RA18_18-11_1,cell_743,8
RA18_18-11_1,cell_744,8
RA18_18-11_1,cell_745,8
RA18_18-11_1,cell_746,8
RA18_18-11_1,cell_747,8
RA18_18-11_1,cell_748,5
RA18_18-11_1,cell_749,8
RA18_18-11_1,cell_75,8
RA18_18-11_1,cell_750,8
RA18_18-11_1,cell_751,5
RA18_18-11_1,cell_752,8
RA18_18-11_1,cell_753,8
RA18_18-11_1,cell_754,5
RA18_18-11_1,cell_755,5
RA18_18-11_1,cell_756,8
RA18_18-11_1,cell_757,8
RA18_18-11_1,cell_758,5
RA18_18-11_1,cell_759,5
RA18_18-11_1,cell_76,5
RA18_18-11_1,cell_760,8
RA18_18-11_1,cell_761,8
RA18_18-11_1,cell_762,8
RA18_18-11_1,cell_763,8
RA18_18-11_1,cell_764,5
RA18_18-11_1,cell_765,5
RA18_18-11_1,cell_766,5
RA18_18-11_1,cell_767,8
RA18_18-11_1,cell_768,5
RA18_18-11_1,cell_769,5
RA18_18-11_1,cell_77,5
RA18_18-11_1,cell_770,5
RA18_18-11_1,cell_771,8
RA18_18-11_1,cell_772,8
RA18_18-11_1,cell_773,5
RA18_18-11_1,cell_774,5
RA18_18-11_1,cell_775,5
RA18_18-11_1,cell_776,8
RA18_18-11_1,cell_777,5
RA18_18-11_1,cell_778,5
RA18_18-11_1,cell_779,8
RA18_18-11_1,cell_78,5
RA18_18-11_1,cell_780,5
RA18_18-11_1,cell_781,5
RA18_18-11_1,cell_782,8
RA18_18-11_1,cell_783,5
RA18_18-11_1,cell_784,8
RA18_18-11_1,cell_785,5
RA18_18-11_1,cell_786,8
RA18_18-11_1,cell_787,8
RA18_18-11_1,cell_788,8
RA18_18-11_1,cell_789,8
RA18_18-11_1,cell_79,8
RA18_18-11_1,cell_790,5
RA18_18-11_1,cell_791,5
RA18_18-11_1,cell_792,8
RA18_18-11_1,cell_793,8
RA18_18-11_1,cell_794,8
RA18_18-11_1,cell_795,8
RA18_18-11_1,cell_796,5
RA18_18-11_1,cell_797,8
RA18_18-11_1,cell_798,8
RA18_18-11_1,cell_799,8
RA18_18-11_1,cell_8,5
RA18_18-11_1,cell_80,8
RA18_18-11_1,cell_800,8
RA18_18-11_1,cell_801,8
RA18_18-11_1,cell_802,5
RA18_18-11_1,cell_803,8
RA18_18-11_1,cell_804,5
RA18_18-11_1,cell_805,8
RA18_18-11_1,cell_806,8
RA18_18-11_1,cell_807,8
RA18_18-11_1,cell_808,8
RA18_18-11_1,cell_809,5
RA18_18-11_1,cell_81,5
RA18_18-11_1,cell_810,8
RA18_18-11_1,cell_811,8
RA18_18-11_1,cell_812,8
RA18_18-11_1,cell_813,5
RA18_18-11_1,cell_814,8
RA18_18-11_1,cell_815,8
RA18_18-11_1,cell_816,8
RA18_18-11_1,cell_817,8
RA18_18-11_1,cell_818,5
RA18_18-11_1,cell_819,8
RA18_18-11_1,cell_82,8
RA18_18-11_1,cell_820,5
RA18_18-11_1,cell_821,8
RA18_18-11_1,cell_822,8
RA18_18-11_1,cell_823,8
RA18_18-11_1,cell_824,5
RA18_18-11_1,cell_825,8
RA18_18-11_1,cell_826,8
RA18_18-11_1,cell_827,8
RA18_18-11_1,cell_828,8
RA18_18-11_1,cell_829,8
RA18_18-11_1,cell_83,5
RA18_18-11_1,cell_830,8
RA18_18-11_1,cell_831,8
RA18_18-11_1,cell_832,8
RA18_18-11_1,cell_833,5
RA18_18-11_1,cell_834,8
RA18_18-11_1,cell_835,8
RA18_18-11_1,cell_836,8
RA18_18-11_1,cell_837,8
RA18_18-11_1,cell_838,5
