,cell_barcode,clone_id
TP6-2T,cell_1736,7
TP6-2T,cell_1737,2
TP6-2T,cell_1738,8
TP6-2T,cell_1739,7
TP6-2T,cell_174,7
TP6-2T,cell_1740,7
TP6-2T,cell_1741,2
TP6-2T,cell_1742,2
TP6-2T,cell_1743,7
TP6-2T,cell_1744,2
TP6-2T,cell_1745,2
TP6-2T,cell_1746,7
TP6-2T,cell_1747,7
TP6-2T,cell_1748,7
TP6-2T,cell_1749,2
TP6-2T,cell_175,2
TP6-2T,cell_1750,7
TP6-2T,cell_1751,7
TP6-2T,cell_1752,2
TP6-2T,cell_1753,2
TP6-2T,cell_1754,2
TP6-2T,cell_1755,2
TP6-2T,cell_1756,7
TP6-2T,cell_1757,7
TP6-2T,cell_1758,2
TP6-2T,cell_1759,7
TP6-2T,cell_176,2
TP6-2T,cell_1760,2
TP6-2T,cell_1761,2
TP6-2T,cell_1762,2
TP6-2T,cell_1763,7
TP6-2T,cell_1764,2
TP6-2T,cell_1765,8
TP6-2T,cell_1766,7
TP6-2T,cell_1767,2
TP6-2T,cell_1768,2
TP6-2T,cell_1769,7
TP6-2T,cell_177,2
TP6-2T,cell_1770,7
TP6-2T,cell_1771,7
TP6-2T,cell_1772,7
TP6-2T,cell_1773,2
TP6-2T,cell_1774,2
TP6-2T,cell_1775,2
TP6-2T,cell_1776,2
TP6-2T,cell_1777,7
TP6-2T,cell_1778,2
TP6-2T,cell_1779,7
TP6-2T,cell_178,7
TP6-2T,cell_1780,7
TP6-2T,cell_1781,2
TP6-2T,cell_1782,2
TP6-2T,cell_1783,7
TP6-2T,cell_1784,7
TP6-2T,cell_1785,7
TP6-2T,cell_1786,2
TP6-2T,cell_1787,7
TP6-2T,cell_1788,2
TP6-2T,cell_1789,2
TP6-2T,cell_179,7
TP6-2T,cell_1790,8
TP6-2T,cell_1791,2
TP6-2T,cell_1792,2
TP6-2T,cell_1793,2
TP6-2T,cell_1794,2
TP6-2T,cell_1795,2
TP6-2T,cell_1796,2
TP6-2T,cell_1797,2
TP6-2T,cell_1798,2
TP6-2T,cell_1799,7
TP6-2T,cell_18,7
TP6-2T,cell_180,7
TP6-2T,cell_1800,2
TP6-2T,cell_1801,2
TP6-2T,cell_1802,2
TP6-2T,cell_1803,2
TP6-2T,cell_1804,7
TP6-2T,cell_1805,2
TP6-2T,cell_1806,8
TP6-2T,cell_1807,7
TP6-2T,cell_1808,2
TP6-2T,cell_1809,2
TP6-2T,cell_181,7
TP6-2T,cell_1810,7
TP6-2T,cell_1811,7
TP6-2T,cell_1812,2
TP6-2T,cell_1813,7
TP6-2T,cell_1814,7
TP6-2T,cell_1815,2
TP6-2T,cell_1816,2
TP6-2T,cell_1817,2
TP6-2T,cell_1818,2
TP6-2T,cell_1819,7
TP6-2T,cell_182,2
TP6-2T,cell_1820,2
TP6-2T,cell_1821,7
TP6-2T,cell_1822,2
TP6-2T,cell_1823,2
TP6-2T,cell_1824,2
TP6-2T,cell_1825,2
TP6-2T,cell_1826,2
TP6-2T,cell_1827,8
TP6-2T,cell_1828,2
TP6-2T,cell_1829,7
TP6-2T,cell_183,7
TP6-2T,cell_1830,7
TP6-2T,cell_1831,2
TP6-2T,cell_1832,7
TP6-2T,cell_1833,2
TP6-2T,cell_1834,2
TP6-2T,cell_1835,2
TP6-2T,cell_1836,2
TP6-2T,cell_1837,7
TP6-2T,cell_1838,7
TP6-2T,cell_1839,2
TP6-2T,cell_184,8
TP6-2T,cell_1840,7
TP6-2T,cell_1841,8
TP6-2T,cell_1842,2
TP6-2T,cell_1843,2
TP6-2T,cell_1844,2
TP6-2T,cell_1845,2
TP6-2T,cell_1846,7
TP6-2T,cell_1847,7
TP6-2T,cell_1848,7
TP6-2T,cell_1849,2
TP6-2T,cell_185,2
TP6-2T,cell_1850,2
TP6-2T,cell_1851,2
TP6-2T,cell_1852,2
TP6-2T,cell_1853,2
TP6-2T,cell_1854,7
TP6-2T,cell_1855,7
TP6-2T,cell_1856,7
TP6-2T,cell_1857,2
TP6-2T,cell_1858,7
TP6-2T,cell_1859,2
TP6-2T,cell_186,2
TP6-2T,cell_1860,2
TP6-2T,cell_1861,7
TP6-2T,cell_1862,2
TP6-2T,cell_1863,2
TP6-2T,cell_1864,2
TP6-2T,cell_1865,2
TP6-2T,cell_1866,2
TP6-2T,cell_1867,2
TP6-2T,cell_1868,2
TP6-2T,cell_1869,2
TP6-2T,cell_187,2
TP6-2T,cell_1870,2
TP6-2T,cell_1871,2
TP6-2T,cell_1872,8
TP6-2T,cell_1873,2
TP6-2T,cell_1874,7
TP6-2T,cell_1875,7
TP6-2T,cell_1876,2
TP6-2T,cell_1877,2
TP6-2T,cell_1878,7
TP6-2T,cell_1879,2
TP6-2T,cell_188,8
TP6-2T,cell_1880,2
TP6-2T,cell_1881,7
TP6-2T,cell_1882,7
TP6-2T,cell_1883,7
TP6-2T,cell_1884,2
TP6-2T,cell_1885,2
TP6-2T,cell_1886,2
TP6-2T,cell_1887,7
TP6-2T,cell_1888,2
TP6-2T,cell_1889,7
TP6-2T,cell_189,2
TP6-2T,cell_1890,7
TP6-2T,cell_1891,7
TP6-2T,cell_1892,7
TP6-2T,cell_1893,2
TP6-2T,cell_1894,2
TP6-2T,cell_1895,7
TP6-2T,cell_1896,7
TP6-2T,cell_1897,2
TP6-2T,cell_1898,7
TP6-2T,cell_1899,7
TP6-2T,cell_19,2
TP6-2T,cell_190,2
TP6-2T,cell_1900,7
TP6-2T,cell_1901,7
TP6-2T,cell_1902,7
TP6-2T,cell_1903,2
TP6-2T,cell_1904,7
TP6-2T,cell_1905,7
TP6-2T,cell_1906,2
TP6-2T,cell_1907,2
TP6-2T,cell_1908,2
TP6-2T,cell_1909,8
TP6-2T,cell_191,2
TP6-2T,cell_1910,7
TP6-2T,cell_1911,2
TP6-2T,cell_1912,2
TP6-2T,cell_1913,2
TP6-2T,cell_1914,8
TP6-2T,cell_1915,2
TP6-2T,cell_1916,7
TP6-2T,cell_1917,7
TP6-2T,cell_1918,2
TP6-2T,cell_1919,7
TP6-2T,cell_192,7
TP6-2T,cell_1920,2
TP6-2T,cell_1921,7
TP6-2T,cell_1922,7
TP6-2T,cell_1923,2
TP6-2T,cell_1924,7
TP6-2T,cell_1925,2
TP6-2T,cell_1926,2
TP6-2T,cell_1927,2
TP6-2T,cell_1928,2
TP6-2T,cell_1929,2
TP6-2T,cell_193,7
TP6-2T,cell_1930,2
TP6-2T,cell_1931,7
TP6-2T,cell_1932,2
TP6-2T,cell_1933,2
TP6-2T,cell_1934,7
TP6-2T,cell_1935,8
TP6-2T,cell_1936,7
TP6-2T,cell_1937,2
TP6-2T,cell_1938,7
TP6-2T,cell_1939,7
TP6-2T,cell_194,2
TP6-2T,cell_1940,7
TP6-2T,cell_1941,2
TP6-2T,cell_1942,2
TP6-2T,cell_1943,7
TP6-2T,cell_1944,7
TP6-2T,cell_1945,2
TP6-2T,cell_1946,2
TP6-2T,cell_1947,8
TP6-2T,cell_1948,7
TP6-2T,cell_1949,7
TP6-2T,cell_195,2
TP6-2T,cell_1950,2
TP6-2T,cell_1951,7
TP6-2T,cell_1952,2
TP6-2T,cell_1953,7
TP6-2T,cell_1954,7
TP6-2T,cell_1955,7
TP6-2T,cell_1956,7
TP6-2T,cell_1957,7
TP6-2T,cell_1958,2
TP6-2T,cell_1959,2
TP6-2T,cell_196,2
TP6-2T,cell_1960,7
TP6-2T,cell_1961,2
TP6-2T,cell_1962,7
TP6-2T,cell_1963,7
TP6-2T,cell_1964,2
TP6-2T,cell_1965,7
TP6-2T,cell_1966,2
TP6-2T,cell_1967,2
TP6-2T,cell_1968,7
TP6-2T,cell_1969,2
TP6-2T,cell_197,2
TP6-2T,cell_1970,2
TP6-2T,cell_1971,2
TP6-2T,cell_1972,2
TP6-2T,cell_1973,2
TP6-2T,cell_1974,7
TP6-2T,cell_1975,2
TP6-2T,cell_1976,7
TP6-2T,cell_1977,2
TP6-2T,cell_1978,7
TP6-2T,cell_1979,2
TP6-2T,cell_198,7
TP6-2T,cell_1980,2
TP6-2T,cell_1981,2
TP6-2T,cell_1982,8
TP6-2T,cell_1983,7
TP6-2T,cell_1984,7
TP6-2T,cell_1985,2
TP6-2T,cell_1986,2
TP6-2T,cell_1987,7
TP6-2T,cell_1988,2
TP6-2T,cell_1989,2
TP6-2T,cell_199,7
TP6-2T,cell_1990,2
TP6-2T,cell_1991,7
TP6-2T,cell_1992,7
TP6-2T,cell_1993,2
TP6-2T,cell_1994,2
TP6-2T,cell_1995,7
TP6-2T,cell_1996,2
TP6-2T,cell_1997,2
TP6-2T,cell_1998,7
TP6-2T,cell_1999,7
TP6-2T,cell_2,2
TP6-2T,cell_20,2
TP6-2T,cell_200,2
TP6-2T,cell_2000,7
TP6-2T,cell_2001,2
TP6-2T,cell_2002,2
TP6-2T,cell_2003,7
TP6-2T,cell_2004,7
TP6-2T,cell_2005,2
TP6-2T,cell_2006,2
TP6-2T,cell_2007,2
TP6-2T,cell_2008,2
TP6-2T,cell_2009,7
TP6-2T,cell_201,2
TP6-2T,cell_2010,7
TP6-2T,cell_2011,7
TP6-2T,cell_2012,2
TP6-2T,cell_2013,2
TP6-2T,cell_2014,2
TP6-2T,cell_2015,2
TP6-2T,cell_2016,2
TP6-2T,cell_2017,2
TP6-2T,cell_2018,7
TP6-2T,cell_2019,2
TP6-2T,cell_202,7
TP6-2T,cell_2020,2
TP6-2T,cell_2021,7
TP6-2T,cell_2022,2
TP6-2T,cell_2023,7
TP6-2T,cell_2024,2
TP6-2T,cell_2025,2
TP6-2T,cell_2026,7
TP6-2T,cell_2027,2
TP6-2T,cell_2028,7
TP6-2T,cell_2029,2
TP6-2T,cell_203,7
TP6-2T,cell_2030,2
TP6-2T,cell_2031,7
TP6-2T,cell_2032,2
TP6-2T,cell_2033,7
TP6-2T,cell_2034,7
TP6-2T,cell_2035,7
TP6-2T,cell_2036,2
TP6-2T,cell_2037,2
TP6-2T,cell_2038,7
TP6-2T,cell_2039,2
TP6-2T,cell_204,1
TP6-2T,cell_2040,7
TP6-2T,cell_2041,2
TP6-2T,cell_2042,7
TP6-2T,cell_2043,7
TP6-2T,cell_2044,2
TP6-2T,cell_2045,8
TP6-2T,cell_2046,2
TP6-2T,cell_2047,2
TP6-2T,cell_2048,2
TP6-2T,cell_2049,7
TP6-2T,cell_205,7
TP6-2T,cell_2050,2
TP6-2T,cell_2051,7
TP6-2T,cell_2052,7
TP6-2T,cell_2053,2
TP6-2T,cell_2054,7
TP6-2T,cell_2055,2
TP6-2T,cell_2056,7
TP6-2T,cell_2057,7
TP6-2T,cell_2058,2
TP6-2T,cell_2059,7
TP6-2T,cell_206,2
TP6-2T,cell_2060,7
TP6-2T,cell_2061,2
TP6-2T,cell_2062,7
TP6-2T,cell_2063,7
TP6-2T,cell_2064,7
TP6-2T,cell_2065,7
TP6-2T,cell_2066,2
TP6-2T,cell_2067,2
TP6-2T,cell_2068,7
TP6-2T,cell_2069,7
TP6-2T,cell_207,2
TP6-2T,cell_2070,2
TP6-2T,cell_2071,2
TP6-2T,cell_2072,2
TP6-2T,cell_2073,2
TP6-2T,cell_2074,2
TP6-2T,cell_2075,7
TP6-2T,cell_2076,2
TP6-2T,cell_2077,7
TP6-2T,cell_2078,2
TP6-2T,cell_2079,2
TP6-2T,cell_208,2
TP6-2T,cell_2080,2
TP6-2T,cell_2081,7
TP6-2T,cell_2082,7
TP6-2T,cell_2083,7
TP6-2T,cell_2084,2
TP6-2T,cell_2085,9
TP6-2T,cell_2086,7
TP6-2T,cell_2087,2
TP6-2T,cell_2088,7
TP6-2T,cell_2089,2
TP6-2T,cell_209,2
TP6-2T,cell_2090,7
TP6-2T,cell_2091,7
TP6-2T,cell_2092,2
TP6-2T,cell_2093,2
TP6-2T,cell_2094,2
TP6-2T,cell_2095,7
TP6-2T,cell_2096,7
TP6-2T,cell_2097,2
TP6-2T,cell_2098,7
TP6-2T,cell_2099,2
TP6-2T,cell_21,7
TP6-2T,cell_210,2
TP6-2T,cell_2100,7
TP6-2T,cell_2101,7
TP6-2T,cell_2102,7
TP6-2T,cell_2103,2
TP6-2T,cell_2104,2
TP6-2T,cell_2105,2
TP6-2T,cell_2106,2
TP6-2T,cell_2107,7
TP6-2T,cell_2108,7
TP6-2T,cell_2109,7
TP6-2T,cell_211,7
TP6-2T,cell_2110,2
TP6-2T,cell_2111,7
TP6-2T,cell_2112,7
TP6-2T,cell_2113,2
TP6-2T,cell_2114,2
TP6-2T,cell_2115,7
TP6-2T,cell_2116,2
TP6-2T,cell_2117,8
TP6-2T,cell_2118,2
TP6-2T,cell_2119,2
TP6-2T,cell_212,7
TP6-2T,cell_2120,2
TP6-2T,cell_2121,7
TP6-2T,cell_2122,2
TP6-2T,cell_2123,2
TP6-2T,cell_2124,7
TP6-2T,cell_2125,7
TP6-2T,cell_2126,7
TP6-2T,cell_2127,7
TP6-2T,cell_2128,7
TP6-2T,cell_2129,2
TP6-2T,cell_213,7
TP6-2T,cell_2130,7
TP6-2T,cell_2131,2
TP6-2T,cell_2132,2
TP6-2T,cell_2133,2
TP6-2T,cell_2134,2
TP6-2T,cell_2135,2
TP6-2T,cell_2136,7
TP6-2T,cell_2137,2
TP6-2T,cell_2138,7
TP6-2T,cell_2139,2
TP6-2T,cell_214,7
TP6-2T,cell_2140,7
TP6-2T,cell_2141,7
TP6-2T,cell_2142,2
TP6-2T,cell_2143,2
TP6-2T,cell_2144,2
TP6-2T,cell_2145,2
TP6-2T,cell_2146,7
TP6-2T,cell_2147,7
TP6-2T,cell_2148,2
TP6-2T,cell_2149,2
TP6-2T,cell_215,2
TP6-2T,cell_2150,2
TP6-2T,cell_2151,2
TP6-2T,cell_2152,2
TP6-2T,cell_2153,7
TP6-2T,cell_2154,2
TP6-2T,cell_2155,7
TP6-2T,cell_2156,2
TP6-2T,cell_2157,2
TP6-2T,cell_2158,2
TP6-2T,cell_2159,2
TP6-2T,cell_216,8
TP6-2T,cell_2160,7
TP6-2T,cell_2161,2
TP6-2T,cell_2162,7
TP6-2T,cell_2163,7
TP6-2T,cell_2164,7
TP6-2T,cell_2165,7
TP6-2T,cell_2166,2
TP6-2T,cell_2167,2
TP6-2T,cell_2168,2
TP6-2T,cell_2169,2
TP6-2T,cell_217,2
TP6-2T,cell_2170,7
TP6-2T,cell_2171,2
TP6-2T,cell_2172,7
TP6-2T,cell_2173,2
TP6-2T,cell_2174,2
TP6-2T,cell_2175,2
TP6-2T,cell_2176,2
TP6-2T,cell_2177,2
TP6-2T,cell_2178,7
TP6-2T,cell_2179,7
TP6-2T,cell_218,7
TP6-2T,cell_2180,7
TP6-2T,cell_2181,7
TP6-2T,cell_2182,7
TP6-2T,cell_2183,2
TP6-2T,cell_2184,7
TP6-2T,cell_2185,2
TP6-2T,cell_2186,2
TP6-2T,cell_2187,7
TP6-2T,cell_2188,7
TP6-2T,cell_2189,2
TP6-2T,cell_219,2
TP6-2T,cell_2190,7
TP6-2T,cell_2191,7
TP6-2T,cell_2192,8
TP6-2T,cell_2193,2
TP6-2T,cell_2194,2
TP6-2T,cell_2195,7
TP6-2T,cell_2196,2
TP6-2T,cell_2197,2
TP6-2T,cell_2198,7
TP6-2T,cell_2199,7
TP6-2T,cell_22,2
TP6-2T,cell_220,2
TP6-2T,cell_2200,2
TP6-2T,cell_2201,2
TP6-2T,cell_2202,2
TP6-2T,cell_2203,2
TP6-2T,cell_2204,7
TP6-2T,cell_2205,2
TP6-2T,cell_2206,2
TP6-2T,cell_2207,7
TP6-2T,cell_2208,7
TP6-2T,cell_2209,7
TP6-2T,cell_221,7
TP6-2T,cell_2210,2
TP6-2T,cell_2211,7
TP6-2T,cell_2212,7
TP6-2T,cell_2213,7
TP6-2T,cell_2214,7
TP6-2T,cell_2215,7
TP6-2T,cell_2216,2
TP6-2T,cell_2217,2
TP6-2T,cell_2218,2
TP6-2T,cell_2219,2
TP6-2T,cell_222,7
TP6-2T,cell_2220,7
TP6-2T,cell_2221,2
TP6-2T,cell_2222,2
TP6-2T,cell_2223,7
TP6-2T,cell_2224,7
TP6-2T,cell_2225,7
TP6-2T,cell_2226,2
TP6-2T,cell_2227,7
TP6-2T,cell_2228,2
TP6-2T,cell_2229,2
TP6-2T,cell_223,7
TP6-2T,cell_2230,7
TP6-2T,cell_2231,2
TP6-2T,cell_2232,2
TP6-2T,cell_2233,7
TP6-2T,cell_2234,2
TP6-2T,cell_2235,2
TP6-2T,cell_2236,2
TP6-2T,cell_2237,2
TP6-2T,cell_2238,2
TP6-2T,cell_2239,2
TP6-2T,cell_224,2
TP6-2T,cell_2240,2
TP6-2T,cell_2241,2
TP6-2T,cell_2242,7
TP6-2T,cell_2243,7
TP6-2T,cell_2244,7
TP6-2T,cell_2245,2
TP6-2T,cell_2246,2
TP6-2T,cell_2247,2
TP6-2T,cell_2248,2
TP6-2T,cell_2249,2
TP6-2T,cell_225,7
TP6-2T,cell_2250,2
TP6-2T,cell_2251,2
TP6-2T,cell_2252,2
TP6-2T,cell_2253,2
TP6-2T,cell_2254,7
TP6-2T,cell_2255,7
TP6-2T,cell_2256,2
TP6-2T,cell_2257,7
TP6-2T,cell_2258,2
TP6-2T,cell_2259,2
TP6-2T,cell_226,7
TP6-2T,cell_2260,7
TP6-2T,cell_2261,8
TP6-2T,cell_2262,2
TP6-2T,cell_2263,2
TP6-2T,cell_2264,7
TP6-2T,cell_2265,2
TP6-2T,cell_2266,1
TP6-2T,cell_2267,2
TP6-2T,cell_2268,2
TP6-2T,cell_2269,2
TP6-2T,cell_227,2
TP6-2T,cell_2270,2
TP6-2T,cell_2271,7
TP6-2T,cell_2272,2
TP6-2T,cell_2273,2
TP6-2T,cell_2274,2
TP6-2T,cell_2275,7
TP6-2T,cell_2276,2
TP6-2T,cell_2277,2
TP6-2T,cell_2278,7
TP6-2T,cell_2279,7
TP6-2T,cell_228,7
TP6-2T,cell_2280,7
TP6-2T,cell_2281,2
TP6-2T,cell_2282,2
TP6-2T,cell_2283,2
TP6-2T,cell_2284,2
TP6-2T,cell_2285,7
TP6-2T,cell_2286,7
TP6-2T,cell_2287,2
TP6-2T,cell_2288,2
TP6-2T,cell_2289,7
TP6-2T,cell_229,2
TP6-2T,cell_2290,7
TP6-2T,cell_2291,7
TP6-2T,cell_2292,2
TP6-2T,cell_2293,2
TP6-2T,cell_2294,2
TP6-2T,cell_2295,7
TP6-2T,cell_2296,7
TP6-2T,cell_2297,2
TP6-2T,cell_2298,7
TP6-2T,cell_2299,7
TP6-2T,cell_23,2
TP6-2T,cell_230,7
TP6-2T,cell_2300,2
TP6-2T,cell_2301,2
TP6-2T,cell_2302,2
TP6-2T,cell_2303,2
TP6-2T,cell_2304,7
TP6-2T,cell_2305,2
TP6-2T,cell_2306,7
TP6-2T,cell_2307,2
TP6-2T,cell_2308,2
TP6-2T,cell_2309,2
TP6-2T,cell_231,2
TP6-2T,cell_2310,2
TP6-2T,cell_2311,7
TP6-2T,cell_2312,2
TP6-2T,cell_2313,2
TP6-2T,cell_2314,7
TP6-2T,cell_2315,2
TP6-2T,cell_2316,7
TP6-2T,cell_2317,2
TP6-2T,cell_2318,7
TP6-2T,cell_2319,2
TP6-2T,cell_232,2
TP6-2T,cell_2320,2
TP6-2T,cell_2321,2
TP6-2T,cell_2322,7
TP6-2T,cell_2323,2
TP6-2T,cell_2324,7
TP6-2T,cell_2325,2
TP6-2T,cell_2326,7
TP6-2T,cell_2327,7
TP6-2T,cell_2328,2
TP6-2T,cell_2329,2
TP6-2T,cell_233,2
TP6-2T,cell_2330,7
TP6-2T,cell_2331,7
TP6-2T,cell_2332,2
TP6-2T,cell_2333,2
TP6-2T,cell_2334,7
TP6-2T,cell_2335,7
TP6-2T,cell_2336,7
TP6-2T,cell_2337,7
TP6-2T,cell_2338,7
TP6-2T,cell_2339,2
TP6-2T,cell_234,7
TP6-2T,cell_2340,2
TP6-2T,cell_2341,2
TP6-2T,cell_2342,7
TP6-2T,cell_2343,2
TP6-2T,cell_2344,2
TP6-2T,cell_2345,7
TP6-2T,cell_2346,2
TP6-2T,cell_2347,2
TP6-2T,cell_2348,7
TP6-2T,cell_2349,2
TP6-2T,cell_235,2
TP6-2T,cell_2350,2
TP6-2T,cell_2351,2
TP6-2T,cell_2352,7
TP6-2T,cell_2353,2
TP6-2T,cell_2354,2
TP6-2T,cell_2355,7
TP6-2T,cell_2356,7
TP6-2T,cell_2357,7
TP6-2T,cell_2358,7
TP6-2T,cell_2359,7
TP6-2T,cell_236,2
TP6-2T,cell_2360,7
TP6-2T,cell_2361,2
TP6-2T,cell_2362,7
TP6-2T,cell_2363,7
TP6-2T,cell_2364,2
TP6-2T,cell_2365,2
TP6-2T,cell_2366,2
TP6-2T,cell_2367,2
TP6-2T,cell_2368,7
TP6-2T,cell_2369,2
TP6-2T,cell_237,2
TP6-2T,cell_2370,7
TP6-2T,cell_2371,7
TP6-2T,cell_2372,7
TP6-2T,cell_2373,2
TP6-2T,cell_2374,7
TP6-2T,cell_2375,0
TP6-2T,cell_2376,7
TP6-2T,cell_2377,2
TP6-2T,cell_2378,2
TP6-2T,cell_2379,7
TP6-2T,cell_238,2
TP6-2T,cell_2380,7
TP6-2T,cell_2381,2
TP6-2T,cell_2382,2
TP6-2T,cell_2383,7
TP6-2T,cell_2384,7
TP6-2T,cell_2385,2
TP6-2T,cell_2386,2
TP6-2T,cell_2387,7
TP6-2T,cell_2388,7
TP6-2T,cell_2389,7
TP6-2T,cell_239,2
TP6-2T,cell_2390,2
TP6-2T,cell_2391,2
TP6-2T,cell_2392,7
TP6-2T,cell_2393,7
TP6-2T,cell_2394,2
TP6-2T,cell_2395,2
TP6-2T,cell_2396,2
TP6-2T,cell_2397,2
TP6-2T,cell_2398,2
TP6-2T,cell_2399,7
TP6-2T,cell_24,7
TP6-2T,cell_240,2
TP6-2T,cell_2400,2
TP6-2T,cell_2401,7
TP6-2T,cell_2402,7
TP6-2T,cell_2403,2
TP6-2T,cell_2404,7
TP6-2T,cell_2405,7
TP6-2T,cell_2406,2
TP6-2T,cell_2407,2
TP6-2T,cell_2408,7
TP6-2T,cell_2409,7
TP6-2T,cell_241,7
TP6-2T,cell_2410,7
TP6-2T,cell_2411,7
TP6-2T,cell_2412,2
TP6-2T,cell_2413,7
TP6-2T,cell_2414,2
TP6-2T,cell_2415,7
TP6-2T,cell_2416,2
TP6-2T,cell_2417,2
TP6-2T,cell_2418,2
TP6-2T,cell_2419,2
TP6-2T,cell_242,7
TP6-2T,cell_2420,2
TP6-2T,cell_2421,7
TP6-2T,cell_2422,7
TP6-2T,cell_2423,8
TP6-2T,cell_2424,2
TP6-2T,cell_2425,7
TP6-2T,cell_2426,2
TP6-2T,cell_2427,2
TP6-2T,cell_2428,2
TP6-2T,cell_2429,2
TP6-2T,cell_243,7
TP6-2T,cell_2430,2
TP6-2T,cell_2431,2
TP6-2T,cell_2432,7
TP6-2T,cell_2433,7
TP6-2T,cell_2434,2
TP6-2T,cell_2435,7
TP6-2T,cell_2436,2
TP6-2T,cell_2437,2
TP6-2T,cell_2438,2
TP6-2T,cell_2439,7
TP6-2T,cell_244,7
TP6-2T,cell_2440,7
TP6-2T,cell_2441,7
TP6-2T,cell_2442,2
TP6-2T,cell_2443,7
TP6-2T,cell_2444,2
TP6-2T,cell_2445,7
TP6-2T,cell_2446,2
TP6-2T,cell_2447,7
TP6-2T,cell_2448,2
TP6-2T,cell_2449,2
TP6-2T,cell_245,7
TP6-2T,cell_2450,7
TP6-2T,cell_2451,2
TP6-2T,cell_2452,2
TP6-2T,cell_2453,2
TP6-2T,cell_2454,2
TP6-2T,cell_2455,7
TP6-2T,cell_2456,7
TP6-2T,cell_2457,2
TP6-2T,cell_2458,7
TP6-2T,cell_2459,2
TP6-2T,cell_246,2
TP6-2T,cell_2460,7
TP6-2T,cell_2461,7
TP6-2T,cell_2462,2
TP6-2T,cell_2463,2
TP6-2T,cell_2464,2
TP6-2T,cell_2465,2
TP6-2T,cell_2466,2
TP6-2T,cell_2467,2
TP6-2T,cell_2468,7
TP6-2T,cell_2469,7
TP6-2T,cell_247,2
TP6-2T,cell_2470,7
TP6-2T,cell_2471,2
TP6-2T,cell_2472,2
TP6-2T,cell_2473,2
TP6-2T,cell_2474,2
TP6-2T,cell_2475,2
TP6-2T,cell_2476,7
TP6-2T,cell_2477,2
TP6-2T,cell_2478,2
TP6-2T,cell_2479,2
TP6-2T,cell_248,2
TP6-2T,cell_2480,7
TP6-2T,cell_2481,2
TP6-2T,cell_2482,2
TP6-2T,cell_2483,2
TP6-2T,cell_2484,7
TP6-2T,cell_2485,7
TP6-2T,cell_2486,7
TP6-2T,cell_2487,7
TP6-2T,cell_2488,2
TP6-2T,cell_2489,7
TP6-2T,cell_249,7
TP6-2T,cell_2490,7
TP6-2T,cell_2491,2
TP6-2T,cell_2492,7
TP6-2T,cell_2493,7
TP6-2T,cell_2494,7
TP6-2T,cell_2495,7
TP6-2T,cell_2496,7
TP6-2T,cell_2497,7
TP6-2T,cell_2498,7
TP6-2T,cell_2499,2
TP6-2T,cell_25,7
TP6-2T,cell_250,2
TP6-2T,cell_2500,7
TP6-2T,cell_2501,2
TP6-2T,cell_2502,2
TP6-2T,cell_2503,7
TP6-2T,cell_2504,2
TP6-2T,cell_2505,7
TP6-2T,cell_2506,2
TP6-2T,cell_2507,7
TP6-2T,cell_2508,2
TP6-2T,cell_2509,7
TP6-2T,cell_251,7
TP6-2T,cell_2510,2
TP6-2T,cell_2511,2
TP6-2T,cell_2512,7
TP6-2T,cell_2513,7
TP6-2T,cell_2514,7
TP6-2T,cell_2515,1
TP6-2T,cell_2516,2
TP6-2T,cell_2517,7
TP6-2T,cell_2518,7
TP6-2T,cell_2519,7
TP6-2T,cell_252,7
TP6-2T,cell_2520,7
TP6-2T,cell_2521,7
TP6-2T,cell_2522,7
TP6-2T,cell_2523,2
TP6-2T,cell_2524,7
TP6-2T,cell_2525,7
TP6-2T,cell_2526,2
TP6-2T,cell_2527,7
TP6-2T,cell_2528,7
TP6-2T,cell_2529,7
TP6-2T,cell_253,2
TP6-2T,cell_2530,7
TP6-2T,cell_2531,7
TP6-2T,cell_2532,2
TP6-2T,cell_2533,7
TP6-2T,cell_2534,2
TP6-2T,cell_2535,7
TP6-2T,cell_2536,7
TP6-2T,cell_2537,7
TP6-2T,cell_2538,2
TP6-2T,cell_2539,2
TP6-2T,cell_254,7
TP6-2T,cell_2540,7
TP6-2T,cell_2541,2
TP6-2T,cell_2542,2
TP6-2T,cell_2543,2
TP6-2T,cell_2544,7
TP6-2T,cell_2545,2
TP6-2T,cell_2546,7
TP6-2T,cell_2547,2
TP6-2T,cell_2548,7
TP6-2T,cell_2549,7
TP6-2T,cell_255,2
TP6-2T,cell_2550,2
TP6-2T,cell_2551,2
TP6-2T,cell_2552,2
TP6-2T,cell_2553,7
TP6-2T,cell_2554,7
TP6-2T,cell_2555,2
TP6-2T,cell_2556,2
TP6-2T,cell_2557,2
TP6-2T,cell_2558,7
TP6-2T,cell_2559,7
TP6-2T,cell_256,2
TP6-2T,cell_2560,2
TP6-2T,cell_2561,7
TP6-2T,cell_2562,2
TP6-2T,cell_2563,2
TP6-2T,cell_2564,2
TP6-2T,cell_2565,7
TP6-2T,cell_2566,7
TP6-2T,cell_2567,2
TP6-2T,cell_2568,2
TP6-2T,cell_2569,2
TP6-2T,cell_257,2
TP6-2T,cell_2570,7
TP6-2T,cell_2571,2
TP6-2T,cell_2572,7
TP6-2T,cell_2573,2
TP6-2T,cell_2574,7
TP6-2T,cell_2575,7
TP6-2T,cell_2576,2
TP6-2T,cell_2577,8
TP6-2T,cell_2578,2
TP6-2T,cell_2579,2
TP6-2T,cell_258,2
